"","sample_name","class","x","y","confidence"
"6017","15-12184-1_[42067,12579].im3","unlabelled",207,894,"77.27 %"
"6018","15-12184-1_[42067,12579].im3","unlabelled",284,892,"55.61 %"
"6019","15-12184-1_[42067,12579].im3","unlabelled",560,894,"89.86 %"
"6020","15-12184-1_[42067,12579].im3","unlabelled",633,893,"81.09 %"
"6021","15-12184-1_[42067,12579].im3","unlabelled",813,893,"98.21 %"
"6022","15-12184-1_[42067,12579].im3","unlabelled",216,894,"71.32 %"
"6023","15-12184-1_[42067,12579].im3","unlabelled",300,894,"74.90 %"
"6024","15-12184-1_[42067,12579].im3","unlabelled",358,894,"80.09 %"
"6025","15-12184-1_[42067,12579].im3","unlabelled",530,895,"94.73 %"
"6026","15-12184-1_[42067,12579].im3","unlabelled",683,893,"97.11 %"
"6027","15-12184-1_[42067,12579].im3","unlabelled",992,894,"98.84 %"
"6028","15-12184-1_[42067,12579].im3","unlabelled",1013,893,"89.23 %"
"6029","15-12184-1_[42067,12579].im3","unlabelled",1066,894,"97.43 %"
"6030","15-12184-1_[42067,12579].im3","unlabelled",1096,894,"97.54 %"
"6031","15-12184-1_[42067,12579].im3","unlabelled",1308,894,"97.06 %"
"6032","15-12184-1_[42067,12579].im3","unlabelled",1329,894,"76.08 %"
"6033","15-12184-1_[42067,12579].im3","CD8 NFAT-",11,895,"49.75 %"
"6034","15-12184-1_[42067,12579].im3","unlabelled",19,895,"77.86 %"
"6035","15-12184-1_[42067,12579].im3","CD8 NFAT-",77,894,"87.47 %"
"6036","15-12184-1_[42067,12579].im3","unlabelled",374,896,"49.66 %"
"6037","15-12184-1_[42067,12579].im3","unlabelled",718,895,"98.57 %"
"6038","15-12184-1_[42067,12579].im3","unlabelled",941,895,"96.39 %"
"6039","15-12184-1_[42067,12579].im3","unlabelled",1054,895,"98.08 %"
"6040","15-12184-1_[42067,12579].im3","unlabelled",1080,894,"96.21 %"
"6041","15-12184-1_[42067,12579].im3","unlabelled",1230,897,"59.71 %"
"6042","15-12184-1_[42067,12579].im3","unlabelled",175,895,"73.25 %"
"6043","15-12184-1_[42067,12579].im3","unlabelled",255,897,"52.54 %"
"6044","15-12184-1_[42067,12579].im3","unlabelled",422,895,"84.38 %"
"6045","15-12184-1_[42067,12579].im3","unlabelled",482,895,"89.00 %"
"6046","15-12184-1_[42067,12579].im3","unlabelled",487,897,"91.49 %"
"6047","15-12184-1_[42067,12579].im3","unlabelled",583,896,"87.45 %"
"6048","15-12184-1_[42067,12579].im3","unlabelled",797,898,"90.84 %"
"6049","15-12184-1_[42067,12579].im3","unlabelled",956,897,"89.50 %"
"6050","15-12184-1_[42067,12579].im3","unlabelled",1176,896,"85.25 %"
"6051","15-12184-1_[42067,12579].im3","unlabelled",161,898,"73.84 %"
"6052","15-12184-1_[42067,12579].im3","CD8 NFAT-",192,899,"59.83 %"
"6053","15-12184-1_[42067,12579].im3","unlabelled",874,898,"99.13 %"
"6054","15-12184-1_[42067,12579].im3","unlabelled",887,898,"98.83 %"
"6055","15-12184-1_[42067,12579].im3","unlabelled",1268,897,"98.70 %"
"6056","15-12184-1_[42067,12579].im3","unlabelled",100,898,"82.44 %"
"6057","15-12184-1_[42067,12579].im3","unlabelled",350,899,"92.92 %"
"6058","15-12184-1_[42067,12579].im3","unlabelled",894,897,"97.43 %"
"6059","15-12184-1_[42067,12579].im3","unlabelled",1034,898,"89.77 %"
"6060","15-12184-1_[42067,12579].im3","unlabelled",1127,898,"88.55 %"
"6061","15-12184-1_[42067,12579].im3","unlabelled",1198,899,"59.54 %"
"6062","15-12184-1_[42067,12579].im3","unlabelled",7,897,"93.55 %"
"6063","15-12184-1_[42067,12579].im3","unlabelled",110,897,"65.02 %"
"6064","15-12184-1_[42067,12579].im3","CD8 NFAT-",150,899,"70.97 %"
"6065","15-12184-1_[42067,12579].im3","unlabelled",851,899,"94.24 %"
"6066","15-12184-1_[42067,12579].im3","unlabelled",337,900,"90.89 %"
"6067","15-12184-1_[42067,12579].im3","unlabelled",435,900,"91.42 %"
"6068","15-12184-1_[42067,12579].im3","unlabelled",770,901,"99.37 %"
"6069","15-12184-1_[42067,12579].im3","unlabelled",825,901,"95.64 %"
"6070","15-12184-1_[42067,12579].im3","unlabelled",1303,901,"98.18 %"
"6071","15-12184-1_[42067,12579].im3","unlabelled",137,901,"76.38 %"
"6072","15-12184-1_[42067,12579].im3","unlabelled",227,900,"62.71 %"
"6073","15-12184-1_[42067,12579].im3","unlabelled",398,901,"63.29 %"
"6074","15-12184-1_[42067,12579].im3","unlabelled",451,901,"79.86 %"
"6075","15-12184-1_[42067,12579].im3","unlabelled",687,901,"98.20 %"
"6076","15-12184-1_[42067,12579].im3","unlabelled",1041,901,"99.52 %"
"6077","15-12184-1_[42067,12579].im3","unlabelled",1193,901,"98.09 %"
"6078","15-12184-1_[42067,12579].im3","unlabelled",383,900,"68.95 %"
"6079","15-12184-1_[42067,12579].im3","unlabelled",507,906,"59.32 %"
"6080","15-12184-1_[42067,12579].im3","unlabelled",534,902,"89.83 %"
"6081","15-12184-1_[42067,12579].im3","unlabelled",921,902,"91.72 %"
"6082","15-12184-1_[42067,12579].im3","unlabelled",967,902,"89.42 %"
"6083","15-12184-1_[42067,12579].im3","unlabelled",999,903,"93.38 %"
"6084","15-12184-1_[42067,12579].im3","unlabelled",1108,904,"71.45 %"
"6085","15-12184-1_[42067,12579].im3","unlabelled",1245,902,"87.70 %"
"6086","15-12184-1_[42067,12579].im3","unlabelled",91,904,"61.96 %"
"6087","15-12184-1_[42067,12579].im3","unlabelled",462,903,"95.56 %"
"6088","15-12184-1_[42067,12579].im3","unlabelled",546,903,"97.87 %"
"6089","15-12184-1_[42067,12579].im3","unlabelled",568,903,"98.31 %"
"6090","15-12184-1_[42067,12579].im3","unlabelled",592,904,"89.62 %"
"6091","15-12184-1_[42067,12579].im3","unlabelled",837,903,"94.44 %"
"6092","15-12184-1_[42067,12579].im3","unlabelled",860,904,"99.50 %"
"6093","15-12184-1_[42067,12579].im3","unlabelled",1163,902,"79.90 %"
"6094","15-12184-1_[42067,12579].im3","unlabelled",1224,903,"93.21 %"
"6095","15-12184-1_[42067,12579].im3","unlabelled",1323,903,"95.27 %"
"6096","15-12184-1_[42067,12579].im3","unlabelled",720,904,"99.32 %"
"6097","15-12184-1_[42067,12579].im3","unlabelled",1055,905,"98.49 %"
"6098","15-12184-1_[42067,12579].im3","unlabelled",198,905,"77.42 %"
"6099","15-12184-1_[42067,12579].im3","CD8 NFAT-",210,906,"55.46 %"
"6100","15-12184-1_[42067,12579].im3","unlabelled",626,907,"79.43 %"
"6101","15-12184-1_[42067,12579].im3","unlabelled",733,904,"97.15 %"
"6102","15-12184-1_[42067,12579].im3","unlabelled",818,904,"99.70 %"
"6103","15-12184-1_[42067,12579].im3","unlabelled",1049,905,"98.90 %"
"6104","15-12184-1_[42067,12579].im3","unlabelled",1260,905,"79.02 %"
"6105","15-12184-1_[42067,12579].im3","unlabelled",121,906,"84.41 %"
"6106","15-12184-1_[42067,12579].im3","unlabelled",605,905,"87.84 %"
"6107","15-12184-1_[42067,12579].im3","unlabelled",613,907,"98.10 %"
"6108","15-12184-1_[42067,12579].im3","unlabelled",1100,907,"98.57 %"
"6109","15-12184-1_[42067,12579].im3","unlabelled",1123,905,"79.50 %"
"6110","15-12184-1_[42067,12579].im3","unlabelled",1216,905,"94.39 %"
"6111","15-12184-1_[42067,12579].im3","unlabelled",343,908,"93.55 %"
"6112","15-12184-1_[42067,12579].im3","unlabelled",523,906,"97.29 %"
"6113","15-12184-1_[42067,12579].im3","unlabelled",867,909,"98.19 %"
"6114","15-12184-1_[42067,12579].im3","unlabelled",938,908,"68.25 %"
"6115","15-12184-1_[42067,12579].im3","unlabelled",968,907,"95.17 %"
"6116","15-12184-1_[42067,12579].im3","unlabelled",1180,908,"98.29 %"
"6117","15-12184-1_[42067,12579].im3","unlabelled",1332,907,"93.60 %"
"6118","15-12184-1_[42067,12579].im3","unlabelled",219,906,"61.24 %"
"6119","15-12184-1_[42067,12579].im3","unlabelled",472,908,"89.34 %"
"6120","15-12184-1_[42067,12579].im3","unlabelled",883,909,"91.18 %"
"6121","15-12184-1_[42067,12579].im3","unlabelled",980,909,"98.03 %"
"6122","15-12184-1_[42067,12579].im3","unlabelled",1279,910,"78.48 %"
"6123","15-12184-1_[42067,12579].im3","unlabelled",15,908,"73.12 %"
"6124","15-12184-1_[42067,12579].im3","unlabelled",45,908,"65.92 %"
"6125","15-12184-1_[42067,12579].im3","CD8 NFAT-",63,908,"56.22 %"
"6126","15-12184-1_[42067,12579].im3","CD8 NFAT-",178,910,"57.16 %"
"6127","15-12184-1_[42067,12579].im3","unlabelled",261,909,"72.89 %"
"6128","15-12184-1_[42067,12579].im3","unlabelled",365,911,"60.76 %"
"6129","15-12184-1_[42067,12579].im3","unlabelled",483,911,"90.97 %"
"6130","15-12184-1_[42067,12579].im3","unlabelled",579,909,"98.88 %"
"6131","15-12184-1_[42067,12579].im3","unlabelled",811,909,"97.35 %"
"6132","15-12184-1_[42067,12579].im3","unlabelled",844,908,"98.20 %"
"6133","15-12184-1_[42067,12579].im3","unlabelled",954,911,"96.25 %"
"6134","15-12184-1_[42067,12579].im3","unlabelled",1311,911,"92.44 %"
"6135","15-12184-1_[42067,12579].im3","unlabelled",81,912,"67.29 %"
"6136","15-12184-1_[42067,12579].im3","CD8 NFAT-",163,912,"62.95 %"
"6137","15-12184-1_[42067,12579].im3","unlabelled",438,912,"65.67 %"
"6138","15-12184-1_[42067,12579].im3","unlabelled",510,912,"95.34 %"
"6139","15-12184-1_[42067,12579].im3","unlabelled",673,912,"69.10 %"
"6140","15-12184-1_[42067,12579].im3","unlabelled",705,913,"95.81 %"
"6141","15-12184-1_[42067,12579].im3","unlabelled",906,909,"79.62 %"
"6142","15-12184-1_[42067,12579].im3","unlabelled",1060,912,"95.89 %"
"6143","15-12184-1_[42067,12579].im3","unlabelled",1268,911,"94.64 %"
"6144","15-12184-1_[42067,12579].im3","unlabelled",7,913,"78.71 %"
"6145","15-12184-1_[42067,12579].im3","unlabelled",93,912,"49.31 %"
"6146","15-12184-1_[42067,12579].im3","unlabelled",103,912,"56.53 %"
"6147","15-12184-1_[42067,12579].im3","CD8 NFAT-",306,916,"54.96 %"
"6148","15-12184-1_[42067,12579].im3","unlabelled",537,911,"94.94 %"
"6149","15-12184-1_[42067,12579].im3","unlabelled",987,912,"84.22 %"
"6150","15-12184-1_[42067,12579].im3","unlabelled",31,913,"53.54 %"
"6151","15-12184-1_[42067,12579].im3","unlabelled",124,914,"60.59 %"
"6152","15-12184-1_[42067,12579].im3","CD8 NFAT-",145,914,"64.15 %"
"6153","15-12184-1_[42067,12579].im3","unlabelled",288,914,"82.91 %"
"6154","15-12184-1_[42067,12579].im3","unlabelled",386,915,"77.35 %"
"6155","15-12184-1_[42067,12579].im3","unlabelled",458,913,"85.75 %"
"6156","15-12184-1_[42067,12579].im3","unlabelled",1071,913,"97.33 %"
"6157","15-12184-1_[42067,12579].im3","CD8 NFAT-",326,914,"80.56 %"
"6158","15-12184-1_[42067,12579].im3","unlabelled",357,915,"83.51 %"
"6159","15-12184-1_[42067,12579].im3","unlabelled",488,915,"89.54 %"
"6160","15-12184-1_[42067,12579].im3","unlabelled",521,914,"86.27 %"
"6161","15-12184-1_[42067,12579].im3","unlabelled",546,912,"97.73 %"
"6162","15-12184-1_[42067,12579].im3","unlabelled",620,914,"95.29 %"
"6163","15-12184-1_[42067,12579].im3","unlabelled",1040,915,"99.40 %"
"6164","15-12184-1_[42067,12579].im3","CD8 NFAT-",76,913,"74.41 %"
"6165","15-12184-1_[42067,12579].im3","unlabelled",434,916,"82.71 %"
"6166","15-12184-1_[42067,12579].im3","unlabelled",599,917,"92.49 %"
"6167","15-12184-1_[42067,12579].im3","unlabelled",662,916,"84.92 %"
"6168","15-12184-1_[42067,12579].im3","unlabelled",686,915,"90.26 %"
"6169","15-12184-1_[42067,12579].im3","unlabelled",1025,916,"95.28 %"
"6170","15-12184-1_[42067,12579].im3","unlabelled",1182,915,"85.83 %"
"6171","15-12184-1_[42067,12579].im3","unlabelled",1233,915,"97.38 %"
"6172","15-12184-1_[42067,12579].im3","CD8 NFAT-",137,916,"61.93 %"
"6173","15-12184-1_[42067,12579].im3","unlabelled",197,916,"83.44 %"
"6174","15-12184-1_[42067,12579].im3","unlabelled",240,915,"86.26 %"
"6175","15-12184-1_[42067,12579].im3","unlabelled",348,916,"87.11 %"
"6176","15-12184-1_[42067,12579].im3","unlabelled",699,917,"74.89 %"
"6177","15-12184-1_[42067,12579].im3","unlabelled",778,915,"98.69 %"
"6178","15-12184-1_[42067,12579].im3","unlabelled",1249,917,"62.61 %"
"6179","15-12184-1_[42067,12579].im3","unlabelled",1329,917,"95.70 %"
"6180","15-12184-1_[42067,12579].im3","unlabelled",205,917,"50.74 %"
"6181","15-12184-1_[42067,12579].im3","unlabelled",247,917,"90.96 %"
"6182","15-12184-1_[42067,12579].im3","unlabelled",401,918,"83.23 %"
"6183","15-12184-1_[42067,12579].im3","unlabelled",561,917,"98.27 %"
"6184","15-12184-1_[42067,12579].im3","unlabelled",573,916,"98.34 %"
"6185","15-12184-1_[42067,12579].im3","unlabelled",814,916,"98.54 %"
"6186","15-12184-1_[42067,12579].im3","unlabelled",837,919,"73.86 %"
"6187","15-12184-1_[42067,12579].im3","unlabelled",851,917,"87.14 %"
"6188","15-12184-1_[42067,12579].im3","unlabelled",933,918,"96.13 %"
"6189","15-12184-1_[42067,12579].im3","unlabelled",1000,918,"96.23 %"
"6190","15-12184-1_[42067,12579].im3","unlabelled",1089,916,"96.12 %"
"6191","15-12184-1_[42067,12579].im3","unlabelled",1128,917,"95.21 %"
"6192","15-12184-1_[42067,12579].im3","unlabelled",83,919,"63.69 %"
"6193","15-12184-1_[42067,12579].im3","unlabelled",116,920,"61.87 %"
"6194","15-12184-1_[42067,12579].im3","CD8 NFAT-",230,918,"80.46 %"
"6195","15-12184-1_[42067,12579].im3","unlabelled",1140,919,"94.66 %"
"6196","15-12184-1_[42067,12579].im3","unlabelled",1197,918,"98.73 %"
"6197","15-12184-1_[42067,12579].im3","unlabelled",1287,914,"86.29 %"
"6198","15-12184-1_[42067,12579].im3","unlabelled",1318,918,"93.14 %"
"6199","15-12184-1_[42067,12579].im3","CD8 NFAT-",265,920,"63.73 %"
"6200","15-12184-1_[42067,12579].im3","unlabelled",1151,920,"82.69 %"
"6201","15-12184-1_[42067,12579].im3","CD8 NFAT-",274,922,"61.23 %"
"6202","15-12184-1_[42067,12579].im3","unlabelled",508,921,"91.61 %"
"6203","15-12184-1_[42067,12579].im3","unlabelled",588,920,"95.67 %"
"6204","15-12184-1_[42067,12579].im3","unlabelled",1079,921,"97.46 %"
"6205","15-12184-1_[42067,12579].im3","CD8 NFAT-",9,921,"57.25 %"
"6206","15-12184-1_[42067,12579].im3","CD8 NFAT-",59,920,"62.22 %"
"6207","15-12184-1_[42067,12579].im3","CD8 NFAT-",185,919,"61.07 %"
"6208","15-12184-1_[42067,12579].im3","unlabelled",535,921,"86.44 %"
"6209","15-12184-1_[42067,12579].im3","unlabelled",865,922,"98.66 %"
"6210","15-12184-1_[42067,12579].im3","unlabelled",908,921,"94.33 %"
"6211","15-12184-1_[42067,12579].im3","unlabelled",924,923,"93.13 %"
"6212","15-12184-1_[42067,12579].im3","unlabelled",968,921,"95.07 %"
"6213","15-12184-1_[42067,12579].im3","unlabelled",1034,921,"99.19 %"
"6214","15-12184-1_[42067,12579].im3","unlabelled",1045,922,"99.31 %"
"6215","15-12184-1_[42067,12579].im3","unlabelled",1123,921,"98.63 %"
"6216","15-12184-1_[42067,12579].im3","unlabelled",1263,921,"96.59 %"
"6217","15-12184-1_[42067,12579].im3","CD8 NFAT-",1334,920,"66.73 %"
"6218","15-12184-1_[42067,12579].im3","unlabelled",216,923,"80.05 %"
"6219","15-12184-1_[42067,12579].im3","unlabelled",336,922,"69.70 %"
"6220","15-12184-1_[42067,12579].im3","unlabelled",389,922,"85.51 %"
"6221","15-12184-1_[42067,12579].im3","unlabelled",610,922,"96.00 %"
"6222","15-12184-1_[42067,12579].im3","unlabelled",626,922,"94.92 %"
"6223","15-12184-1_[42067,12579].im3","unlabelled",639,922,"78.58 %"
"6224","15-12184-1_[42067,12579].im3","CD8 NFAT-",650,924,"51.06 %"
"6225","15-12184-1_[42067,12579].im3","unlabelled",762,922,"94.16 %"
"6226","15-12184-1_[42067,12579].im3","unlabelled",826,922,"90.73 %"
"6227","15-12184-1_[42067,12579].im3","unlabelled",1275,921,"96.18 %"
"6228","15-12184-1_[42067,12579].im3","CD8 NFAT-",290,925,"81.83 %"
"6229","15-12184-1_[42067,12579].im3","unlabelled",456,923,"88.72 %"
"6230","15-12184-1_[42067,12579].im3","unlabelled",878,922,"95.06 %"
"6231","15-12184-1_[42067,12579].im3","unlabelled",950,923,"88.94 %"
"6232","15-12184-1_[42067,12579].im3","unlabelled",1108,925,"72.32 %"
"6233","15-12184-1_[42067,12579].im3","unlabelled",100,924,"73.60 %"
"6234","15-12184-1_[42067,12579].im3","CD8 NFAT-",476,925,"62.67 %"
"6235","15-12184-1_[42067,12579].im3","unlabelled",490,925,"88.43 %"
"6236","15-12184-1_[42067,12579].im3","unlabelled",549,925,"91.55 %"
"6237","15-12184-1_[42067,12579].im3","unlabelled",1068,924,"97.49 %"
"6238","15-12184-1_[42067,12579].im3","unlabelled",1099,927,"78.10 %"
"6239","15-12184-1_[42067,12579].im3","unlabelled",20,926,"63.65 %"
"6240","15-12184-1_[42067,12579].im3","unlabelled",92,926,"85.09 %"
"6241","15-12184-1_[42067,12579].im3","unlabelled",113,926,"64.78 %"
"6242","15-12184-1_[42067,12579].im3","unlabelled",365,925,"72.34 %"
"6243","15-12184-1_[42067,12579].im3","unlabelled",380,925,"92.97 %"
"6244","15-12184-1_[42067,12579].im3","unlabelled",686,924,"89.49 %"
"6245","15-12184-1_[42067,12579].im3","unlabelled",1252,925,"98.07 %"
"6246","15-12184-1_[42067,12579].im3","unlabelled",506,926,"95.08 %"
"6247","15-12184-1_[42067,12579].im3","unlabelled",524,927,"92.34 %"
"6248","15-12184-1_[42067,12579].im3","unlabelled",979,927,"97.70 %"
"6249","15-12184-1_[42067,12579].im3","unlabelled",1298,927,"85.99 %"
"6250","15-12184-1_[42067,12579].im3","CD8 NFAT-",304,929,"91.33 %"
"6251","15-12184-1_[42067,12579].im3","unlabelled",327,927,"84.74 %"
"6252","15-12184-1_[42067,12579].im3","CD8 NFAT-",356,926,"56.67 %"
"6253","15-12184-1_[42067,12579].im3","unlabelled",396,927,"93.60 %"
"6254","15-12184-1_[42067,12579].im3","unlabelled",807,928,"84.86 %"
"6255","15-12184-1_[42067,12579].im3","unlabelled",901,926,"93.28 %"
"6256","15-12184-1_[42067,12579].im3","unlabelled",992,927,"90.48 %"
"6257","15-12184-1_[42067,12579].im3","CD8 NFAT-",50,927,"53.82 %"
"6258","15-12184-1_[42067,12579].im3","CD8 NFAT-",140,927,"91.01 %"
"6259","15-12184-1_[42067,12579].im3","unlabelled",344,929,"68.55 %"
"6260","15-12184-1_[42067,12579].im3","unlabelled",564,929,"97.81 %"
"6261","15-12184-1_[42067,12579].im3","unlabelled",577,930,"88.62 %"
"6262","15-12184-1_[42067,12579].im3","unlabelled",613,928,"79.34 %"
"6263","15-12184-1_[42067,12579].im3","unlabelled",848,928,"96.62 %"
"6264","15-12184-1_[42067,12579].im3","unlabelled",319,930,"72.90 %"
"6265","15-12184-1_[42067,12579].im3","unlabelled",431,928,"62.56 %"
"6266","15-12184-1_[42067,12579].im3","unlabelled",775,929,"94.96 %"
"6267","15-12184-1_[42067,12579].im3","unlabelled",943,928,"85.02 %"
"6268","15-12184-1_[42067,12579].im3","unlabelled",963,930,"98.56 %"
"6269","15-12184-1_[42067,12579].im3","unlabelled",1115,930,"97.83 %"
"6270","15-12184-1_[42067,12579].im3","unlabelled",1194,929,"96.77 %"
"6271","15-12184-1_[42067,12579].im3","unlabelled",1208,929,"78.50 %"
"6272","15-12184-1_[42067,12579].im3","unlabelled",1220,929,"96.56 %"
"6273","15-12184-1_[42067,12579].im3","unlabelled",40,930,"61.44 %"
"6274","15-12184-1_[42067,12579].im3","unlabelled",447,930,"90.65 %"
"6275","15-12184-1_[42067,12579].im3","unlabelled",483,931,"98.42 %"
"6276","15-12184-1_[42067,12579].im3","unlabelled",665,930,"90.04 %"
"6277","15-12184-1_[42067,12579].im3","unlabelled",716,930,"84.97 %"
"6278","15-12184-1_[42067,12579].im3","unlabelled",1321,931,"92.78 %"
"6279","15-12184-1_[42067,12579].im3","unlabelled",211,932,"90.61 %"
"6280","15-12184-1_[42067,12579].im3","unlabelled",257,933,"54.09 %"
"6281","15-12184-1_[42067,12579].im3","unlabelled",458,931,"85.03 %"
"6282","15-12184-1_[42067,12579].im3","unlabelled",925,932,"90.62 %"
"6283","15-12184-1_[42067,12579].im3","unlabelled",1024,932,"91.00 %"
"6284","15-12184-1_[42067,12579].im3","unlabelled",1081,931,"92.84 %"
"6285","15-12184-1_[42067,12579].im3","CD8 NFAT-",194,936,"56.74 %"
"6286","15-12184-1_[42067,12579].im3","CD8 NFAT-",240,934,"53.64 %"
"6287","15-12184-1_[42067,12579].im3","unlabelled",744,932,"98.08 %"
"6288","15-12184-1_[42067,12579].im3","unlabelled",759,932,"93.06 %"
"6289","15-12184-1_[42067,12579].im3","unlabelled",1008,933,"89.32 %"
"6290","15-12184-1_[42067,12579].im3","unlabelled",1038,931,"98.88 %"
"6291","15-12184-1_[42067,12579].im3","unlabelled",1152,932,"93.95 %"
"6292","15-12184-1_[42067,12579].im3","CD8 NFAT-",11,933,"58.06 %"
"6293","15-12184-1_[42067,12579].im3","CD8 NFAT-",405,931,"57.94 %"
"6294","15-12184-1_[42067,12579].im3","unlabelled",555,933,"97.52 %"
"6295","15-12184-1_[42067,12579].im3","unlabelled",1127,931,"82.46 %"
"6296","15-12184-1_[42067,12579].im3","unlabelled",1143,934,"87.04 %"
"6297","15-12184-1_[42067,12579].im3","unlabelled",1335,933,"82.19 %"
"6298","15-12184-1_[42067,12579].im3","CD8 NFAT-",225,935,"76.22 %"
"6299","15-12184-1_[42067,12579].im3","CD8 NFAT-",268,934,"82.47 %"
"6300","15-12184-1_[42067,12579].im3","unlabelled",314,934,"71.47 %"
"6301","15-12184-1_[42067,12579].im3","unlabelled",596,935,"76.53 %"
"6302","15-12184-1_[42067,12579].im3","unlabelled",85,934,"59.43 %"
"6303","15-12184-1_[42067,12579].im3","unlabelled",532,935,"84.37 %"
"6304","15-12184-1_[42067,12579].im3","unlabelled",695,938,"95.48 %"
"6305","15-12184-1_[42067,12579].im3","unlabelled",785,936,"97.81 %"
"6306","15-12184-1_[42067,12579].im3","unlabelled",817,935,"90.06 %"
"6307","15-12184-1_[42067,12579].im3","unlabelled",980,936,"91.84 %"
"6308","15-12184-1_[42067,12579].im3","unlabelled",63,936,"71.76 %"
"6309","15-12184-1_[42067,12579].im3","unlabelled",336,936,"51.81 %"
"6310","15-12184-1_[42067,12579].im3","unlabelled",427,937,"78.19 %"
"6311","15-12184-1_[42067,12579].im3","unlabelled",545,936,"97.78 %"
"6312","15-12184-1_[42067,12579].im3","unlabelled",629,936,"97.62 %"
"6313","15-12184-1_[42067,12579].im3","unlabelled",653,936,"97.71 %"
"6314","15-12184-1_[42067,12579].im3","unlabelled",1265,936,"93.74 %"
"6315","15-12184-1_[42067,12579].im3","unlabelled",1288,937,"92.66 %"
"6316","15-12184-1_[42067,12579].im3","unlabelled",1326,937,"90.77 %"
"6317","15-12184-1_[42067,12579].im3","CD8 NFAT-",100,937,"76.38 %"
"6318","15-12184-1_[42067,12579].im3","CD8 NFAT-",204,936,"55.54 %"
"6319","15-12184-1_[42067,12579].im3","unlabelled",739,939,"98.75 %"
"6320","15-12184-1_[42067,12579].im3","unlabelled",836,937,"93.17 %"
"6321","15-12184-1_[42067,12579].im3","unlabelled",909,938,"95.80 %"
"6322","15-12184-1_[42067,12579].im3","unlabelled",1274,936,"70.68 %"
"6323","15-12184-1_[42067,12579].im3","CD8 NFAT-",71,937,"62.37 %"
"6324","15-12184-1_[42067,12579].im3","unlabelled",377,937,"81.70 %"
"6325","15-12184-1_[42067,12579].im3","unlabelled",551,938,"97.52 %"
"6326","15-12184-1_[42067,12579].im3","unlabelled",566,937,"90.93 %"
"6327","15-12184-1_[42067,12579].im3","unlabelled",578,938,"96.34 %"
"6328","15-12184-1_[42067,12579].im3","unlabelled",641,936,"98.32 %"
"6329","15-12184-1_[42067,12579].im3","unlabelled",776,938,"83.42 %"
"6330","15-12184-1_[42067,12579].im3","unlabelled",796,938,"97.54 %"
"6331","15-12184-1_[42067,12579].im3","unlabelled",1241,938,"96.60 %"
"6332","15-12184-1_[42067,12579].im3","CD8 NFAT-",20,940,"53.58 %"
"6333","15-12184-1_[42067,12579].im3","unlabelled",388,939,"66.82 %"
"6334","15-12184-1_[42067,12579].im3","unlabelled",900,939,"96.96 %"
"6335","15-12184-1_[42067,12579].im3","unlabelled",916,938,"84.89 %"
"6336","15-12184-1_[42067,12579].im3","unlabelled",1228,940,"72.10 %"
"6337","15-12184-1_[42067,12579].im3","CD8 NFAT-",361,942,"66.85 %"
"6338","15-12184-1_[42067,12579].im3","unlabelled",494,940,"83.22 %"
"6339","15-12184-1_[42067,12579].im3","unlabelled",516,940,"97.03 %"
"6340","15-12184-1_[42067,12579].im3","unlabelled",808,940,"98.87 %"
"6341","15-12184-1_[42067,12579].im3","unlabelled",955,942,"63.98 %"
"6342","15-12184-1_[42067,12579].im3","unlabelled",153,942,"77.20 %"
"6343","15-12184-1_[42067,12579].im3","CD8 NFAT-",296,941,"56.56 %"
"6344","15-12184-1_[42067,12579].im3","unlabelled",444,942,"92.93 %"
"6345","15-12184-1_[42067,12579].im3","unlabelled",724,939,"96.49 %"
"6346","15-12184-1_[42067,12579].im3","unlabelled",938,941,"98.19 %"
"6347","15-12184-1_[42067,12579].im3","unlabelled",1022,940,"94.60 %"
"6348","15-12184-1_[42067,12579].im3","unlabelled",1203,941,"77.15 %"
"6349","15-12184-1_[42067,12579].im3","unlabelled",284,943,"66.40 %"
"6350","15-12184-1_[42067,12579].im3","CD8 NFAT-",339,942,"59.37 %"
"6351","15-12184-1_[42067,12579].im3","unlabelled",433,942,"73.52 %"
"6352","15-12184-1_[42067,12579].im3","CD8 NFAT-",469,942,"66.91 %"
"6353","15-12184-1_[42067,12579].im3","unlabelled",993,941,"95.92 %"
"6354","15-12184-1_[42067,12579].im3","unlabelled",1098,942,"70.13 %"
"6355","15-12184-1_[42067,12579].im3","unlabelled",1111,941,"79.66 %"
"6356","15-12184-1_[42067,12579].im3","unlabelled",1162,943,"95.97 %"
"6357","15-12184-1_[42067,12579].im3","unlabelled",1315,942,"94.82 %"
"6358","15-12184-1_[42067,12579].im3","CD8 NFAT-",135,944,"64.87 %"
"6359","15-12184-1_[42067,12579].im3","unlabelled",755,942,"78.08 %"
"6360","15-12184-1_[42067,12579].im3","unlabelled",1142,945,"91.20 %"
"6361","15-12184-1_[42067,12579].im3","unlabelled",83,944,"67.64 %"
"6362","15-12184-1_[42067,12579].im3","unlabelled",457,945,"84.60 %"
"6363","15-12184-1_[42067,12579].im3","unlabelled",686,944,"97.78 %"
"6364","15-12184-1_[42067,12579].im3","unlabelled",762,945,"97.10 %"
"6365","15-12184-1_[42067,12579].im3","unlabelled",910,945,"98.16 %"
"6366","15-12184-1_[42067,12579].im3","unlabelled",1302,943,"51.86 %"
"6367","15-12184-1_[42067,12579].im3","unlabelled",9,947,"59.64 %"
